83.132.193.247 - timothy_yuen [17/Dec/2025:17:49:15 -0700] "POST /login/login?user=timothy_yuen&password=VNDtTkPy76x&status=unauthorized HTTP/1.1" 401 18844 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
180.210.135.165 - ali_dogru [17/Dec/2025:17:49:35 -0700] "POST /login/login?user=ali_dogru&password=LUEuosIFzJ8mS&status=unauthorized HTTP/1.1" 401 7110 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
193.63.160.180 - kiehn4776 [17/Dec/2025:17:49:18 -0700] "DELETE /next-generation/next-generation/aggregate HTTP/1.1" 501 326 "https://www.internationalfront-end.com/mission-critical/bricks-and-clicks" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8 rv:7.0) Gecko/1933-14-12 Firefox/35.0"
7.154.51.73 - hondo_limon [17/Dec/2025:17:49:19 -0700] "POST /login/login?user=hondo_limon&password=4XDMF0KR4S&status=unauthorized HTTP/1.1" 401 13295 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
167.121.253.196 - rajkumar_banoth [17/Dec/2025:17:49:21 -0700] "POST /login/login?user=rajkumar_banoth&password=am37aoUyFoam&status=unauthorized HTTP/1.1" 401 3208 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
53.50.141.123 - turgay_korkmaz [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=turgay_korkmaz&password=J27z2a2q&status=unauthorized HTTP/1.1" 401 9597 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
239.118.208.85 - schmidt1033 [17/Dec/2025:17:49:18 -0700] "POST /holistic/mission-critical HTTP/2.0" 404 61805 "http://www.futurebleeding-edge.biz/e-business/visualize" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6) AppleWebKit/5332 (KHTML, like Gecko) Chrome/39.0.823.0 Mobile Safari/5332"
184.110.140.32 - - [17/Dec/2025:17:49:18 -0700] "PUT /morph/morph/customized HTTP/1.1" 203 19717 "http://www.humanweb services.info/web services" "Mozilla/5.0 (X11; Linux x86_64; rv:7.0) Gecko/1934-25-05 Firefox/36.0"
90.177.143.74 - ke_yang [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=ke_yang&password=vR5VVgXsCAYo4r&status=unauthorized HTTP/1.1" 401 5061 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
94.38.18.16 - homenick3425 [17/Dec/2025:17:49:18 -0700] "GET /back-end/seize/seamless/paradigms HTTP/1.0" 100 44170 "https://www.internalwhiteboard.biz/enterprise" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5332 (KHTML, like Gecko) Chrome/38.0.802.0 Mobile Safari/5332"
10.39.16.231 - kshlerin4502 [17/Dec/2025:17:49:18 -0700] "HEAD /redefine HTTP/2.0" 405 93017 "http://www.customerglobal.biz/drive/users/recontextualize/leading-edge" "Opera/8.50 (X11; Linux i686; en-US) Presto/2.8.284 Version/12.00"
15.73.119.241 - mraz3311 [17/Dec/2025:17:49:18 -0700] "POST /grow/markets HTTP/2.0" 302 57119 "http://www.customermarkets.biz/viral/roi" "Opera/10.68 (X11; Linux x86_64; en-US) Presto/2.8.216 Version/12.00"
56.135.111.225 - - [17/Dec/2025:17:49:18 -0700] "PATCH /b2c/action-items/bleeding-edge HTTP/2.0" 205 25452 "https://www.dynamicmaximize.info/synthesize/global" "Opera/9.71 (X11; Linux x86_64; en-US) Presto/2.8.260 Version/10.00"
143.15.65.249 - matthew_gibsonlopez [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=matthew_gibsonlopez&password=etwoiRAR&status=unauthorized HTTP/1.1" 401 7627 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
154.166.185.11 - - [17/Dec/2025:17:49:18 -0700] "PATCH /seize/vertical HTTP/2.0" 404 63843 "https://www.dynamicengage.org/unleash/applications/revolutionize/repurpose" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8) AppleWebKit/5340 (KHTML, like Gecko) Chrome/36.0.814.0 Mobile Safari/5340"
120.42.79.235 - - [17/Dec/2025:17:49:18 -0700] "HEAD /killer/monetize HTTP/2.0" 203 70814 "https://www.districtsupply-chains.net/methodologies/networks" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_1 like Mac OS X; en-US) AppleWebKit/533.8.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.8.3"
153.152.201.95 - keith_harrison [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=keith_harrison&password=0qR7nMbYFE5Q&status=unauthorized HTTP/1.1" 401 5970 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
217.46.149.40 - christopher_chilek [17/Dec/2025:17:49:25 -0700] "POST /login/login?user=christopher_chilek&password=xvb7xbAPeuk&status=unauthorized HTTP/1.1" 401 18633 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
14.78.74.221 - gleichner4466 [17/Dec/2025:17:49:18 -0700] "POST /bricks-and-clicks/leverage/scalable/models HTTP/1.0" 403 89782 "http://www.centralinteractive.net/24/365/platforms/customized/generate" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_10 rv:5.0; en-US) AppleWebKit/536.48.5 (KHTML, like Gecko) Version/5.2 Safari/536.48.5"
244.105.244.202 - - [17/Dec/2025:17:49:18 -0700] "PUT /synergies/rich/mission-critical HTTP/1.0" 503 68863 "http://www.internalefficient.name/whiteboard/best-of-breed" "Opera/8.58 (X11; Linux i686; en-US) Presto/2.11.174 Version/12.00"
225.225.113.197 - schumm4618 [17/Dec/2025:17:49:18 -0700] "DELETE /technologies/synergies/frictionless HTTP/1.1" 406 7068 "https://www.customertransform.info/killer" "Opera/9.33 (Macintosh; Intel Mac OS X 10_6_9; en-US) Presto/2.12.290 Version/12.00"
255.28.28.155 - buckridge2088 [17/Dec/2025:17:49:18 -0700] "POST /paradigms/proactive/utilize/unleash HTTP/1.1" 204 80733 "https://www.dynamicmindshare.net/out-of-the-box" "Opera/9.84 (Macintosh; PPC Mac OS X 10_8_9; en-US) Presto/2.9.218 Version/12.00"
19.36.171.230 - khalid_galal [17/Dec/2025:17:49:20 -0700] "POST /login/login?user=khalid_galal&password=dTuV6pOuBP7j&status=unauthorized HTTP/1.1" 401 22329 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
142.252.253.57 - deckow7853 [17/Dec/2025:17:49:18 -0700] "GET /distributed HTTP/1.0" 403 29104 "https://www.investorinteractive.io/grow/turn-key" "Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/536.37.2 (KHTML, like Gecko) Version/6.2 Safari/536.37.2"
19.9.249.115 - hills2473 [17/Dec/2025:17:49:18 -0700] "GET /back-end/web-enabled HTTP/2.0" 204 75688 "https://www.internalpartnerships.biz/target" "Mozilla/5.0 (Windows CE; en-US; rv:1.9.1.20) Gecko/1918-14-09 Firefox/35.0"
205.133.35.37 - - [17/Dec/2025:17:49:18 -0700] "PATCH /recontextualize/schemas/engage/frictionless HTTP/2.0" 403 15974 "http://www.globalmission-critical.net/end-to-end" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0 rv:7.0) Gecko/1910-03-11 Firefox/37.0"
199.181.92.178 - murtuza_jadliwala [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=murtuza_jadliwala&password=CxeRQlItFC&status=unauthorized HTTP/1.1" 401 21986 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
123.240.64.250 - bode6042 [17/Dec/2025:17:49:18 -0700] "POST /dot-com/extend/methodologies HTTP/1.0" 301 96352 "https://www.nationalcustomized.biz/next-generation/integrated" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1) AppleWebKit/5341 (KHTML, like Gecko) Chrome/39.0.886.0 Mobile Safari/5341"
208.27.112.188 - matthew_gibson_lopez [17/Dec/2025:17:49:20 -0700] "POST /login/login?user=matthew_gibson_lopez&password=nFVqTrPRcfpYcF&status=unauthorized HTTP/1.1" 401 11374 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
225.51.144.226 - - [17/Dec/2025:17:49:18 -0700] "DELETE /e-services/killer HTTP/1.0" 204 48168 "http://www.customerenvisioneer.net/integrated/bleeding-edge" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/5350 (KHTML, like Gecko) Chrome/37.0.811.0 Mobile Safari/5350"
17.104.19.142 - - [17/Dec/2025:17:49:18 -0700] "HEAD /infrastructures/cultivate HTTP/1.1" 100 15224 "https://www.directgenerate.net/vortals/grow/back-end/streamline" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5341 (KHTML, like Gecko) Chrome/39.0.873.0 Mobile Safari/5341"
136.85.64.1 - drew_day [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=drew_day&password=KqsFQLuY8iQN&status=unauthorized HTTP/1.1" 401 5929 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
94.38.209.243 - waters4422 [17/Dec/2025:17:49:18 -0700] "POST /visionary/repurpose HTTP/2.0" 401 3287 "https://www.directsystems.io/content/interfaces/expedite/action-items" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0 rv:6.0) Gecko/2006-19-07 Firefox/37.0"
77.107.22.35 - - [17/Dec/2025:17:49:18 -0700] "PATCH /syndicate/disintermediate/action-items/efficient HTTP/2.0" 501 98655 "https://www.dynamicfront-end.net/frictionless" "Opera/10.33 (X11; Linux x86_64; en-US) Presto/2.9.316 Version/10.00"
99.222.60.40 - gabriel_green [17/Dec/2025:17:49:19 -0700] "POST /login/login?user=gabriel_green&password=7WSb3aVctVZhr&status=unauthorized HTTP/1.1" 401 18941 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
146.152.93.27 - - [17/Dec/2025:17:49:18 -0700] "POST /leverage HTTP/1.1" 405 94835 "http://www.humanrepurpose.io/expedite" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_5) AppleWebKit/5332 (KHTML, like Gecko) Chrome/37.0.817.0 Mobile Safari/5332"
25.41.62.210 - - [17/Dec/2025:17:49:18 -0700] "POST /users/web+services/open-source/embrace HTTP/1.1" 406 89379 "https://www.globalincentivize.net/platforms" "Mozilla/5.0 (iPad; CPU OS 9_3_3 like Mac OS X; en-US) AppleWebKit/532.48.2 (KHTML, like Gecko) Version/5.0.5 Mobile/8B119 Safari/6532.48.2"
102.152.51.96 - ali_dogru [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=ali_dogru&password=2scTviiX&status=unauthorized HTTP/1.1" 401 23072 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
228.127.236.211 - timothy_yuen [17/Dec/2025:17:49:27 -0700] "POST /login/login?user=timothy_yuen&password=PiaCQNy9InQG&status=unauthorized HTTP/1.1" 401 9157 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
197.218.112.126 - josie_sauceda [17/Dec/2025:17:49:29 -0700] "POST /login/login?user=josie_sauceda&password=Yl73y1Q2f5q69&status=unauthorized HTTP/1.1" 401 10799 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
79.76.184.97 - - [17/Dec/2025:17:49:18 -0700] "DELETE /revolutionize/functionalities HTTP/1.1" 404 96012 "https://www.dynamicstrategize.io/e-commerce" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_7) AppleWebKit/5320 (KHTML, like Gecko) Chrome/39.0.890.0 Mobile Safari/5320"
33.80.160.132 - fatma_arslan [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=fatma_arslan&password=0jhCQg7qZ&status=unauthorized HTTP/1.1" 401 16905 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
182.177.170.137 - - [17/Dec/2025:17:49:18 -0700] "HEAD /architectures/customized HTTP/1.0" 204 4434 "http://www.customerinfomediaries.info/facilitate/web services" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5360 (KHTML, like Gecko) Chrome/38.0.819.0 Mobile Safari/5360"
212.74.230.10 - legros3467 [17/Dec/2025:17:49:18 -0700] "GET /e-business/architectures/unleash HTTP/2.0" 503 15572 "http://www.productexperiences.biz/seamless/enterprise/supply-chains" "Mozilla/5.0 (Windows NT 5.0) AppleWebKit/5351 (KHTML, like Gecko) Chrome/38.0.854.0 Mobile Safari/5351"
253.44.91.165 - jacqueline_arias [17/Dec/2025:17:49:21 -0700] "POST /login/login?user=jacqueline_arias&password=YKIJY5rlId2Q&status=unauthorized HTTP/1.1" 401 8256 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
48.201.211.169 - upton7708 [17/Dec/2025:17:49:18 -0700] "PATCH /b2b HTTP/1.0" 401 73133 "http://www.directembrace.info/systems/revolutionary/cross-media/platforms" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/5321 (KHTML, like Gecko) Chrome/40.0.806.0 Mobile Safari/5321"
83.112.142.42 - - [17/Dec/2025:17:49:18 -0700] "HEAD /b2b/granular/world-class HTTP/1.0" 301 73569 "http://www.directinnovate.biz/best-of-breed/b2c/end-to-end/reinvent" "Mozilla/5.0 (Windows NT 5.01) AppleWebKit/5351 (KHTML, like Gecko) Chrome/36.0.823.0 Mobile Safari/5351"
250.8.209.247 - rosenbaum8056 [17/Dec/2025:17:49:18 -0700] "DELETE /plug-and-play/cross-platform/platforms/incentivize HTTP/2.0" 401 31125 "https://www.futureviral.biz/b2b/strategize" "Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/536.4.8 (KHTML, like Gecko) Version/5.2 Safari/536.4.8"
143.189.252.15 - ryan7524 [17/Dec/2025:17:49:18 -0700] "GET /incubate/engineer/best-of-breed HTTP/1.0" 403 88392 "https://www.principalweb-readiness.io/rich" "Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:4.0; en-US) AppleWebKit/531.39.7 (KHTML, like Gecko) Version/5.2 Safari/531.39.7"
81.245.116.32 - - [17/Dec/2025:17:49:18 -0700] "DELETE /repurpose/convergence HTTP/2.0" 503 16378 "https://www.humancross-platform.org/scalable/integrated/b2b/applications" "Opera/8.42 (X11; Linux i686; en-US) Presto/2.13.321 Version/11.00"
17.143.108.221 - keith_harrison [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=keith_harrison&password=c9s3VLSM&status=unauthorized HTTP/1.1" 401 3539 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
142.99.183.111 - bode6200 [17/Dec/2025:17:49:18 -0700] "PUT /deliverables/deploy/seamless/communities HTTP/1.1" 404 67121 "https://www.leadsupply-chains.net/turn-key/scalable" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_10) AppleWebKit/5320 (KHTML, like Gecko) Chrome/40.0.812.0 Mobile Safari/5320"
163.80.51.38 - koelpin3131 [17/Dec/2025:17:49:18 -0700] "POST /partnerships HTTP/2.0" 500 76390 "http://www.nationalmarkets.io/embrace" "Opera/10.70 (X11; Linux i686; en-US) Presto/2.13.257 Version/11.00"
123.179.187.87 - william_chen [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=william_chen&password=usnvLPOLutYsh&status=unauthorized HTTP/1.1" 401 4339 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
230.99.155.90 - - [17/Dec/2025:17:49:18 -0700] "DELETE /monetize/innovative/matrix HTTP/1.0" 204 32207 "https://www.corporateapplications.name/platforms/transparent" "Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/5321 (KHTML, like Gecko) Chrome/40.0.895.0 Mobile Safari/5321"
164.65.39.93 - beatty1605 [17/Dec/2025:17:49:18 -0700] "HEAD /wireless/24%2f7 HTTP/1.0" 304 5828 "http://www.dynamicvalue-added.biz/architectures/implement/viral" "Opera/8.74 (X11; Linux x86_64; en-US) Presto/2.13.161 Version/13.00"
85.160.71.158 - - [17/Dec/2025:17:49:18 -0700] "GET /scalable/strategic HTTP/2.0" 500 67525 "https://www.leadwireless.io/cross-platform/iterate" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5330 (KHTML, like Gecko) Chrome/39.0.875.0 Mobile Safari/5330"
243.165.104.101 - - [17/Dec/2025:17:49:18 -0700] "POST /turn-key/convergence/interactive/magnetic HTTP/1.0" 416 35185 "http://www.leadrevolutionary.name/initiatives/robust/synthesize" "Mozilla/5.0 (Windows NT 5.2) AppleWebKit/5320 (KHTML, like Gecko) Chrome/36.0.851.0 Mobile Safari/5320"
192.130.155.160 - - [17/Dec/2025:17:49:18 -0700] "PUT /engineer HTTP/2.0" 406 52703 "http://www.internalharness.com/intuitive/integrated" "Mozilla/5.0 (X11; Linux x86_64; rv:7.0) Gecko/1947-18-03 Firefox/35.0"
100.54.211.91 - tonya [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=tonya&password=WGxRabhUGNb&status=unauthorized HTTP/1.1" 401 18713 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
30.189.121.46 - keith_harrison [17/Dec/2025:17:49:26 -0700] "POST /login/login?user=keith_harrison&password=SrdugZ7NR9z1l&status=unauthorized HTTP/1.1" 401 12732 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
36.2.56.169 - luettgen5073 [17/Dec/2025:17:49:18 -0700] "PUT /mindshare HTTP/2.0" 406 83416 "https://www.principalmetrics.com/world-class/integrate/evolve/optimize" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9) AppleWebKit/5311 (KHTML, like Gecko) Chrome/37.0.847.0 Mobile Safari/5311"
225.178.239.221 - - [17/Dec/2025:17:49:18 -0700] "GET /roi/disintermediate HTTP/1.1" 500 78843 "http://www.productreinvent.com/deploy/initiatives/cross-platform/cross-platform" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5361 (KHTML, like Gecko) Chrome/38.0.824.0 Mobile Safari/5361"
116.151.156.146 - huels2277 [17/Dec/2025:17:49:18 -0700] "PATCH /portals HTTP/1.0" 500 98590 "https://www.legacyportals.io/unleash/experiences/drive" "Opera/9.27 (X11; Linux i686; en-US) Presto/2.11.327 Version/11.00"
24.103.238.16 - - [17/Dec/2025:17:49:18 -0700] "DELETE /technologies/drive HTTP/1.1" 401 16075 "http://www.investorcross-media.biz/engineer/mindshare" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5311 (KHTML, like Gecko) Chrome/39.0.823.0 Mobile Safari/5311"
198.74.175.152 - joshua_silva [17/Dec/2025:17:49:20 -0700] "POST /login/login?user=joshua_silva&password=i4WoABrDAv&status=unauthorized HTTP/1.1" 401 5978 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
111.142.115.43 - klocko8281 [17/Dec/2025:17:49:18 -0700] "POST /evolve/benchmark/frictionless/solutions HTTP/2.0" 500 4000 "http://www.productaction-items.io/bandwidth" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0_1 like Mac OS X; en-US) AppleWebKit/532.4.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.4.2"
150.55.32.46 - christopher_chilek [17/Dec/2025:17:49:19 -0700] "POST /login/login?user=christopher_chilek&password=jECLPjROeSEQl&status=unauthorized HTTP/1.1" 401 18785 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
253.129.39.5 - - [17/Dec/2025:17:49:18 -0700] "PUT /synergies HTTP/2.0" 406 29758 "http://www.internationalextend.net/synergies" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/5332 (KHTML, like Gecko) Chrome/40.0.801.0 Mobile Safari/5332"
11.79.217.51 - - [17/Dec/2025:17:49:18 -0700] "PATCH /value-added/dot-com/unleash HTTP/1.1" 405 49842 "http://www.internalconvergence.org/unleash/methodologies" "Mozilla/5.0 (Windows NT 6.0; en-US; rv:1.9.3.20) Gecko/1954-21-09 Firefox/36.0"
246.152.125.188 - matthew_gibson_lopez [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=matthew_gibson_lopez&password=aNpgNEGFl7ipO&status=unauthorized HTTP/1.1" 401 6163 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
241.153.249.60 - - [17/Dec/2025:17:49:18 -0700] "POST /web-readiness/engineer/seamless HTTP/1.0" 301 15017 "https://www.seniorrecontextualize.io/synergies" "Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.14.8 (KHTML, like Gecko) Version/5.0 Safari/532.14.8"
168.91.243.3 - - [17/Dec/2025:17:49:18 -0700] "GET /web-readiness HTTP/2.0" 416 95192 "http://www.dynamicubiquitous.net/eyeballs/leading-edge/systems" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5321 (KHTML, like Gecko) Chrome/38.0.850.0 Mobile Safari/5321"
19.28.181.17 - jacqueline_arias [17/Dec/2025:17:49:23 -0700] "POST /login/login?user=jacqueline_arias&password=yLpboBg9&status=unauthorized HTTP/1.1" 401 13852 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
140.6.30.245 - - [17/Dec/2025:17:49:18 -0700] "PATCH /iterate/robust/web-enabled HTTP/1.0" 204 41577 "http://www.leadschemas.info/streamline/integrated" "Mozilla/5.0 (X11; Linux x86_64; rv:6.0) Gecko/2025-31-08 Firefox/36.0"
70.150.253.92 - - [17/Dec/2025:17:49:18 -0700] "POST /engage/empower/applications/architectures HTTP/1.0" 401 61928 "https://www.customerniches.io/seamless/paradigms" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6 rv:5.0) Gecko/1974-20-10 Firefox/35.0"
26.253.32.225 - vian_chen [17/Dec/2025:17:49:20 -0700] "POST /login/login?user=vian_chen&password=whhR6Nq1fxkl&status=unauthorized HTTP/1.1" 401 5095 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
246.195.73.244 - kihn1080 [17/Dec/2025:17:49:18 -0700] "POST /dot-com/granular/streamline/robust HTTP/2.0" 504 39979 "http://www.internationalmesh.name/reintermediate/web services/b2c" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5 rv:6.0; en-US) AppleWebKit/536.10.2 (KHTML, like Gecko) Version/6.2 Safari/536.10.2"
164.103.189.192 - tonya [17/Dec/2025:17:49:21 -0700] "POST /login/login?user=tonya&password=cxkEybrvs4&status=unauthorized HTTP/1.1" 401 2249 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
129.104.130.36 - - [17/Dec/2025:17:49:18 -0700] "DELETE /models HTTP/1.0" 302 21444 "http://www.globalrevolutionize.io/portals/enterprise/interactive/brand" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5341 (KHTML, like Gecko) Chrome/36.0.824.0 Mobile Safari/5341"
81.92.141.117 - joshua_silva [17/Dec/2025:17:49:22 -0700] "POST /login/login?user=joshua_silva&password=Dlx9VDBWkdvYpN&status=unauthorized HTTP/1.1" 401 19150 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
86.239.99.236 - mimi_xie [17/Dec/2025:17:49:24 -0700] "POST /login/login?user=mimi_xie&password=NbjCZJOEPeWwJe&status=unauthorized HTTP/1.1" 401 16000 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
65.86.164.59 - beatty6118 [17/Dec/2025:17:49:18 -0700] "POST /bandwidth/mesh/drive HTTP/1.0" 204 68264 "http://www.dynamicbricks-and-clicks.name/turn-key/networks" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9 rv:7.0; en-US) AppleWebKit/532.41.6 (KHTML, like Gecko) Version/5.0 Safari/532.41.6"
152.105.239.216 - powlowski5775 [17/Dec/2025:17:49:18 -0700] "PUT /cultivate HTTP/1.0" 503 94938 "http://www.legacyscalable.io/reintermediate" "Opera/9.54 (Macintosh; U; PPC Mac OS X 10_5_0; en-US) Presto/2.10.275 Version/13.00"
90.80.80.214 - raynor3684 [17/Dec/2025:17:49:18 -0700] "HEAD /relationships/compelling/impactful/scale HTTP/1.0" 100 79318 "https://www.senioraction-items.name/global/whiteboard/solutions" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/5340 (KHTML, like Gecko) Chrome/40.0.899.0 Mobile Safari/5340"
156.52.128.17 - sam_silvestro [17/Dec/2025:17:49:21 -0700] "POST /login/login?user=sam_silvestro&password=vfPVYFIs7N&status=unauthorized HTTP/1.1" 401 5398 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
51.8.132.115 - carlington_miller [17/Dec/2025:17:49:26 -0700] "POST /login/login?user=carlington_miller&password=MIRC1zg0&status=unauthorized HTTP/1.1" 401 13695 "https://audit.local/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/110.0"
122.121.67.142 - - [17/Dec/2025:17:49:18 -0700] "PATCH /impactful/innovate/visionary HTTP/1.1" 204 42894 "https://www.principaltransform.biz/empower" "Opera/9.48 (Macintosh; U; PPC Mac OS X 10_8_9; en-US) Presto/2.9.268 Version/12.00"
184.72.152.248 - - [17/Dec/2025:17:49:18 -0700] "GET /mission-critical/e-commerce/turn-key HTTP/1.0" 400 28289 "http://www.investorfrictionless.com/e-tailers/action-items/technologies/revolutionary" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_2_1 like Mac OS X; en-US) AppleWebKit/536.35.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6536.35.6"
198.187.41.135 - - [17/Dec/2025:17:49:18 -0700] "PUT /incentivize HTTP/1.1" 200 43590 "http://www.leaddeploy.org/relationships/evolve/incubate" "Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.2.6 (KHTML, like Gecko) Version/4.0 Safari/535.2.6"
239.177.43.164 - - [17/Dec/2025:17:49:18 -0700] "HEAD /b2b/real-time/roi HTTP/1.1" 500 75281 "http://www.globale-services.org/architect/24/365/web-readiness/b2b" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3 rv:7.0) Gecko/1938-30-10 Firefox/36.0"
151.105.151.206 - blanda3884 [17/Dec/2025:17:49:18 -0700] "GET /embrace/functionalities/empower HTTP/1.1" 100 36406 "https://www.legacyinitiatives.com/transparent/partnerships/architectures" "Mozilla/5.0 (Windows NT 5.2; en-US; rv:1.9.1.20) Gecko/1951-09-10 Firefox/35.0"
